Customer_ID,Age,Gender,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn
1468,23.0,Male,97814.0,13710.01,2.0,45,304.66697118433166,8.0,1,4.0,170,No,Ignored,Stayed
1469,61.0,M,134938.0,13799.42,11.0,46,299.98747912841816,9.0,5,2.0,49,Yes,Responded,Churn
1470,22.0,Male,20835.0,870.59,7.0,37,23.52946138612495,7.0,7,4.0,239,Yes,Unsubscribed,Stayed
1471,53.0,Female,55919.0,23681.72,9.0,65,364.3341214574561,10.0,3,5.0,195,No,Ignored,Stayed
1472,40.0,F,141648.0,9910.75,12.0,45,220.238853908337,9.0,6,2.0,84,Yes,Unsubscribed,Stayed
1473,35.0,Female,28605.0,4590.19,13.0,44,104.32260797883714,3.0,3,4.0,19,Yes,Ignored,Churn
1474,18.0,Male,77889.0,210.85,2.0,9,23.428199248757625,1.0,9,3.0,231,No,Ignored,Stayed
1475,44.0,Male,44660.0,2843.09,14.0,49,58.02231200401799,0.0,4,1.5,62,Y,Ignored,Stayed
1476,32.0,Male,121859.0,2727.96,2.0,37,73.72859750469884,7.0,0,4.0,43,Yes,Ignored,Stayed
1477,56.0,Female,-50000.0,2256.42,14.0,51,44.24354834374714,5.0,5,5.0,5,Yes,Ignored,Stayed
1478,18.0,Female,21407.0,906.18,1.0,3,302.0609535752522,3.0,9,4.0,233,True,Responded,Stayed
1479,67.0,Male,77716.0,29456.83875,13.0,75,456.6057877332533,0.0,1,5.0,118,Yes,Unsubscribed,Stayed
1480,36.0,Male,31182.0,15175.01,2.0,40,379.3752696507944,4.0,6,5.0,246,Yes,Ignored,Stayed
1481,39.0,Female,136680.0,11314.74,4.0,32,353.5856638983084,1.0,9,5.0,268,Yes,Responded,Stayed
1482,57.0,Male,41120.0,13043.39,12.0,33,395.2543164457886,3.0,2,4.0,211,Yes,Responded,Churn
1483,27.0,Male,82559.0,17776.78,14.0,67,265.32503430675104,1.0,1,4.0,82,No,Ignored,Stayed
1484,51.0,Male,70577.0,9051.55,21.5,62,145.9928037922837,8.0,8,3.0,255,Yes,Ignored,Stayed
1485,53.0,Male,39867.0,7085.65,12.0,26,272.52512636074016,5.0,6,4.0,166,Yes,Responded,Churn
1486,47.0,Female,10000000.0,11480.84,12.0,66,173.9521195095542,1.0,9,3.0,359,Yes,Ignored,Stayed
1487,57.0,Female,90134.0,2436.74,7.0,48,50.76546129736423,5.0,9,3.0,44,No,Responded,Stayed
1488,54.0,Male,108578.0,16237.97,21.5,34,477.5874404395388,2.0,0,4.0,322,Yes,Ignored,Stayed
1489,33.0,Female,85242.0,3909.3,13.0,45,86.87335154146226,5.0,3,5.0,259,Yes,Ignored,Stayed
1490,19.0,Male,23127.0,19272.16,12.0,49,393.3093968325407,3.0,5,4.0,232,Yes,Ignored,Stayed
1491,29.0,Female,10000000.0,6970.55,10.0,42,165.96542526621624,6.0,2,3.0,216,No,Responded,Churn
1492,50.0,Male,77836.0,16992.15,12.0,37,459.2472581552144,0.0,8,4.0,336,Yes,Ignored,Stayed
1493,66.0,Male,46505.0,12604.75,10.0,54,233.42127579867423,10.0,6,3.0,70,Y,Ignored,Stayed
1494,42.0,Male,134584.0,5053.57,12.0,31,163.01836703209543,4.0,5,4.0,91,No,Ignored,Stayed
1495,25.0,Male,46183.0,19486.26,5.0,59,330.27554010948273,5.0,1,4.0,274,Y,Ignored,Stayed
1496,70.0,Male,96425.0,29456.83875,10.0,68,499.5437590897496,6.0,0,2.0,358,Yes,Responded,Stayed
1497,25.0,Female,100052.0,22201.9,7.0,59,376.3034032322933,10.0,9,4.0,128,Yes,Responded,Churn
1498,38.0,Male,45563.0,4519.81,2.0,19,237.88454548246204,3.0,2,4.0,349,No,Ignored,Stayed
1499,61.0,Female,85034.0,14176.43,1.0,40,354.4107141791345,0.0,4,4.0,102,No,Ignored,Stayed
1500,37.0,Female,34016.0,13615.68,3.0,41,332.0898398939136,6.0,0,5.0,84,Yes,Ignored,Stayed
1501,34.0,Male,83745.0,19559.68,2.0,42,465.7066557891853,1.0,3,4.0,49,Yes,Unsubscribed,Stayed
1502,82.5,Female,132857.0,15879.96,13.0,47,337.8714359982047,5.0,9,3.0,254,Y,Ignored,Churn
1503,46.0,Non-Binary,28399.0,3245.88,7.0,57,56.94520784384834,5.0,5,4.0,318,Yes,Responded,Stayed
1504,29.0,Male,32916.0,3582.89,7.0,52,68.90180678698714,2.0,5,5.0,248,Yes,Responded,Stayed
1505,48.0,Male,124089.0,18089.68,10.0,49,369.1771478173378,3.0,3,2.0,37,Yes,Ignored,Stayed
1506,18.0,Male,122811.0,17774.39,6.0,43,413.35792898530514,0.0,8,3.0,91,Yes,Ignored,Stayed
1507,57.0,Female,146340.0,9474.85,10.0,27,350.9202242582358,0.0,9,2.0,25,No,Ignored,Churn
1508,67.0,Female,57528.0,4636.25,6.0,15,309.08302514108345,1.0,5,4.0,314,No,Responded,Churn
1509,49.0,Male,43104.0,4319.74,1.0,19,227.3548983024516,0.0,3,4.0,105,Y,Responded,Churn
1510,46.0,Male,91147.0,13110.02,13.0,52,252.1158011378564,7.0,9,4.0,28,Yes,Ignored,Stayed
1511,46.0,Female,10000000.0,8793.3,11.0,23,382.31718001391897,2.0,3,4.0,75,Yes,Ignored,Stayed
1512,35.0,Female,34650.0,2453.13,7.0,17,144.3015704119881,0.0,9,2.0,176,No,Unsubscribed,Churn
1513,39.0,Female,25147.0,6619.01,13.0,27,245.14867730725712,2.0,5,3.0,217,Yes,Ignored,Churn
1514,47.0,Male,40183.0,7681.4,11.0,67,114.6478313446718,4.0,3,2.0,292,Yes,Ignored,Churn
1515,20.0,Male,10000000.0,9011.45,7.0,61,147.72865689790814,5.0,9,4.0,336,Yes,Ignored,Stayed
1516,30.0,Male,75809.0,19245.01,4.0,56,343.6609153760118,10.0,0,5.0,359,Yes,Responded,Stayed
1517,47.0,Female,74659.0,12002.83,12.0,53,226.46851140647664,6.0,2,4.0,106,Yes,Unsubscribed,Stayed
1518,34.0,M,144336.0,1987.27,1.0,38,52.296614202326985,3.0,8,1.5,114,No,Ignored,Stayed
1519,38.0,Female,58328.0,20751.07,1.0,46,451.11029351364834,2.0,2,5.0,362,Yes,Ignored,Stayed
1520,35.0,Male,43097.0,3184.27,9.0,56,56.86192845763232,3.0,0,5.0,293,Yes,Responded,Stayed
1521,41.0,Female,10000000.0,21817.92,12.0,53,411.6587789192992,8.0,8,4.0,62,Yes,Ignored,Stayed
1522,37.0,Female,55490.0,5739.04,7.0,37,155.10910517644132,4.0,5,1.5,64,No,Responded,Stayed
1523,37.0,Male,136041.0,11398.03,8.0,59,193.18702946144123,1.0,4,4.0,255,Yes,Ignored,Stayed
1524,18.0,Male,91805.0,8849.89,8.0,22,402.2675468574603,1.0,0,5.0,11,No,Ignored,Churn
1525,34.0,woman,73502.0,14722.48,13.0,56,262.9014523576816,3.0,8,2.0,281,No,Ignored,Churn
1526,47.0,Female,10000000.0,14475.3,8.0,48,301.568833954189,2.0,1,4.0,167,Y,Ignored,Stayed
1527,22.0,Male,128649.0,8628.8,12.0,29,297.544822987179,4.0,5,4.0,161,Yes,Ignored,Stayed
1528,33.0,Male,10000000.0,17130.56,13.0,65,263.5470872408754,0.0,0,4.0,134,No,Ignored,Stayed
1529,36.0,Male,54550.0,7989.31,14.0,57,140.1633283430653,5.0,5,5.0,140,Y,Ignored,Churn
1530,79.0,Male,127441.0,7445.53,9.0,31,240.1784555204184,1.0,4,3.0,9,Yes,Ignored,Stayed
1531,30.0,Female,84510.0,4997.27,10.0,26,192.2027657702114,0.0,2,2.0,103,Yes,Unsubscribed,Stayed
1532,64.0,F,66531.0,3775.66,5.0,11,343.24146987748765,2.0,1,2.0,297,Yes,Ignored,Stayed
1533,62.0,Female,82637.0,19820.56,13.0,61,324.9271939323588,11.0,9,5.0,208,No,Unsubscribed,Stayed
1534,29.0,Male,70390.0,18140.08,2.0,42,431.9066840127941,7.0,9,4.0,334,No,Ignored,Churn
1535,51.0,Female,115380.0,4031.25,9.0,19,212.17118088311872,1.0,5,4.0,44,True,Responded,Stayed
1536,43.0,Male,21779.0,7390.46,3.0,18,410.5809299635078,1.0,7,4.0,215,No,Ignored,Stayed
1537,75.0,Female,25796.0,9435.2,3.0,34,277.5057877704671,2.0,6,3.0,105,Yes,Ignored,Stayed
1538,57.0,Male,55507.0,11307.74,13.0,47,240.5902292026505,5.0,3,4.0,121,No,Ignored,Churn
1539,24.0,Female,97707.0,14247.22,9.0,53,268.81542240095393,4.0,1,4.0,205,Yes,Ignored,Stayed
1540,47.0,Female,114276.0,21373.42,8.0,56,381.6682906143107,3.0,7,4.0,16,Yes,Ignored,Stayed
1541,36.0,Female,135336.0,2673.82,8.0,39,68.55949741428955,4.0,1,4.0,319,Yes,Ignored,Stayed
1542,33.0,Female,40625.0,5488.49,7.0,18,304.91612211886303,3.0,6,4.0,29,No,Ignored,Stayed
1543,49.0,Female,129331.0,18917.2,14.0,47,402.4935537325717,3.0,1,4.0,238,Yes,Ignored,Stayed
1544,40.0,Female,95701.0,2822.44,1.0,21,134.40186110143856,2.0,7,4.0,84,Yes,Unsubscribed,Stayed
1545,43.0,F,122621.0,6318.0,1.0,18,350.9998714559503,2.0,9,3.0,12,Yes,Ignored,Stayed
1546,35.0,Female,95039.0,5753.45,9.0,24,239.7270140979844,3.0,8,4.0,92,No,Ignored,Stayed
1547,55.0,Female,121164.0,2299.79,2.0,51,45.09396956900461,9.0,8,2.0,182,True,Responded,Stayed
1548,25.0,Male,142652.0,5495.85,10.0,52,105.68949885084736,7.0,3,1.5,24,No,Unsubscribed,Stayed
1549,41.0,M,46393.0,26223.35,9.0,53,494.780153172192,3.0,5,4.0,53,Y,Ignored,Stayed
1550,51.0,Female,29190.0,6233.22,4.0,38,164.03219979461116,3.0,4,3.0,29,Yes,Ignored,Churn
1551,37.0,Female,73014.0,13236.8,11.0,48,275.7666234959647,7.0,1,2.0,139,No,Ignored,Stayed
1552,26.0,Female,94632.0,5070.93,3.0,17,298.2902920459902,3.0,2,1.5,78,True,Ignored,Stayed
1553,38.0,Female,76799.0,5365.1,2.0,27,198.7074073150629,3.0,7,4.0,101,No,Ignored,Stayed
1554,71.0,Male,10000000.0,14083.72,11.0,53,265.7305427273253,5.0,2,5.0,12,Yes,Ignored,Stayed
1555,35.0,M,59339.0,1239.03,14.0,45,27.53403468621423,5.0,2,1.5,283,Yes,Ignored,Stayed
1556,36.0,Female,10000000.0,4171.58,11.0,44,94.80873754469286,0.0,1,5.0,313,No,Ignored,Churn
1557,40.0,Male,46739.0,9799.31,13.0,68,144.10748654731805,1.0,1,4.0,136,Yes,Ignored,Stayed
1558,54.0,M,75556.0,7579.24,1.0,51,148.612520051287,7.0,6,4.0,282,Yes,Responded,Stayed
1559,32.0,Male,29677.0,23675.92,5.0,48,493.24840093996056,1.0,8,4.0,156,Yes,Ignored,Stayed
1560,22.0,Non-Binary,10000000.0,7747.29,12.0,35,221.35111284311347,6.0,6,4.0,290,Yes,Responded,Stayed
1561,22.0,Female,99731.0,20684.35,14.0,72,287.2825734513157,6.0,6,3.0,27,Yes,Ignored,Stayed
1562,45.0,Female,52980.0,29456.83875,11.0,69,495.559428508745,3.0,2,5.0,259,Yes,Ignored,Stayed
1563,50.0,Female,138017.0,3347.53,9.0,65,51.50052232535244,0.0,9,4.0,183,No,Ignored,Stayed
1564,82.5,Female,41630.0,17694.55,8.0,61,290.0746029933164,10.0,0,4.0,289,Yes,Ignored,Churn
1565,27.0,Male,145014.0,4739.51,3.0,13,364.5778786649257,1.0,3,4.0,323,Yes,Ignored,Stayed
1566,41.0,Male,130218.0,13911.04,8.0,55,252.9280363244584,0.0,5,4.0,219,Yes,Ignored,Stayed
1567,66.0,Male,120128.0,26812.65,12.0,73,367.29659519892255,3.0,9,4.0,266,No,Responded,Stayed
1568,38.0,Male,141070.0,4060.9,14.0,36,112.80283213378505,0.0,8,4.0,12,No,Ignored,Stayed
1569,18.0,Male,48365.0,11822.13,7.0,54,218.92834254479908,5.0,3,5.0,268,Y,Ignored,Stayed
1570,29.0,Female,82147.0,10481.7,4.0,24,436.7374763739099,4.0,7,4.0,93,No,Ignored,Churn
1571,46.0,Male,110201.0,5998.46,8.0,25,239.93830652106365,4.0,6,3.0,345,Yes,Ignored,Stayed
1572,32.0,Male,114491.0,16494.36,12.0,51,323.4187656555311,7.0,0,5.0,140,No,Ignored,Stayed
1573,44.0,Female,10000000.0,2654.93,5.0,58,45.774597727667285,5.0,4,4.0,299,Yes,Ignored,Stayed
1574,70.0,Female,23650.0,10784.42,14.0,73,147.7318189612636,6.0,1,4.0,52,No,Ignored,Stayed
1575,39.0,F,109494.0,15271.06,12.0,66,231.3796270521011,10.0,1,5.0,145,No,Ignored,Churn
1576,18.0,Male,121212.0,2318.49,9.0,54,42.93505504707458,6.0,0,2.0,176,Yes,Unsubscribed,Stayed
1577,44.0,Male,64194.0,12668.84,2.0,42,301.6390971043246,8.0,4,5.0,345,Yes,Ignored,Stayed
1578,40.0,Female,75991.0,1687.68,9.0,30,56.25596919531566,5.0,3,4.0,137,No,Responded,Stayed
1579,25.0,Female,10000000.0,-100.5,7.0,51,278.8130211811109,10.0,5,4.0,287,Yes,Ignored,Churn
1580,52.0,Male,104981.0,23214.87,14.0,51,455.19358253695947,6.0,5,4.0,131,True,Ignored,Stayed
1581,50.0,Female,132482.0,11152.58,4.0,26,428.945241706804,2.0,0,4.0,160,No,Ignored,Stayed
1582,45.0,Female,47937.0,14335.4,4.0,45,318.56441062831067,7.0,5,4.0,40,Yes,Ignored,Stayed
1583,49.0,Male,127814.0,15800.85,1.0,51,309.82052349733664,9.0,6,4.0,129,Yes,Ignored,Stayed
1584,39.0,Male,116134.0,17842.13,10.0,37,482.2198374313422,6.0,0,4.0,280,Yes,Ignored,Stayed
1585,42.0,Female,10000000.0,5840.25,5.0,49,119.18872874801856,0.0,1,4.0,159,No,Ignored,Stayed
1586,41.0,Male,39768.0,7185.86,11.0,56,128.31899986498644,10.0,1,5.0,77,No,Responded,Stayed
1587,36.0,Female,146248.0,18118.33,14.0,39,464.5726334790208,4.0,9,1.5,103,No,Ignored,Churn
1588,30.0,woman,145251.0,10565.99,10.0,26,406.38408026320894,4.0,6,5.0,225,Yes,Ignored,Churn
1589,18.0,Female,114547.0,1926.41,1.0,5,385.28287181578656,1.0,0,1.5,93,Yes,Responded,Stayed
1590,29.0,Female,10000000.0,3395.66,7.0,36,94.32386943077836,3.0,5,4.0,205,No,Ignored,Stayed
1591,18.0,Male,67952.0,20118.88,5.0,56,359.26572618104245,13.5,3,3.0,8,Yes,Responded,Stayed
1592,70.0,Female,66715.0,8742.67,10.0,38,230.070225275649,0.0,0,3.0,77,No,Ignored,Stayed
1593,55.0,Female,50255.0,5638.37,14.0,40,140.95914638915443,0.0,7,4.0,57,No,Ignored,Stayed
1594,34.0,Male,21353.0,12650.63,11.0,28,451.8082854863532,3.0,6,4.0,186,No,Ignored,Stayed
1595,70.0,Female,35438.0,10310.29,10.0,28,368.2247208560781,5.0,5,4.0,106,No,Unsubscribed,Stayed
1596,45.0,Male,83755.0,13587.32,10.0,59,230.2935924959817,3.0,3,4.0,141,Yes,Ignored,Stayed
1597,42.0,Male,43227.0,5410.96,2.0,42,128.83242891121347,5.0,2,4.0,203,Yes,Responded,Stayed
1598,52.0,Female,29777.0,1265.46,2.0,11,115.04145454762568,1.0,3,4.0,2,Yes,Ignored,Stayed
1599,27.0,Male,98113.0,6936.2,8.0,17,408.01175479907545,0.0,3,4.0,149,No,Ignored,Stayed
1600,33.0,M,54077.0,20145.57,14.0,61,330.2552538193549,3.0,4,1.5,351,Yes,Ignored,Stayed
1601,48.0,F,45762.0,18012.34,11.0,51,353.1831939085937,3.0,5,3.0,285,Yes,Ignored,Stayed
1602,34.0,Male,42958.0,7813.08,10.0,50,156.26152716354233,9.0,9,4.0,56,No,Ignored,Stayed
1603,32.0,Female,115872.0,10702.32,9.0,38,281.64003817274727,3.0,7,3.0,105,Yes,Ignored,Churn
1604,18.0,Male,28837.0,12427.3,3.0,54,230.1351091038176,6.0,4,4.0,37,No,Responded,Churn
1605,60.0,Male,28572.0,1629.94,1.0,4,407.4855916766002,0.0,3,1.5,363,No,Ignored,Churn
1606,45.0,Female,97400.0,19645.82,13.0,44,446.4959784917528,7.0,1,2.0,58,Yes,Ignored,Stayed
1607,42.0,F,57563.0,1737.49,3.0,11,157.9532162458316,1.0,8,4.0,56,Yes,Ignored,Stayed
1608,39.0,Female,23262.0,20577.71,9.0,67,307.1299999704937,11.0,5,1.5,169,Yes,Ignored,Stayed
1609,18.0,Male,93300.0,9109.26,12.0,28,325.3307046289369,5.0,2,3.0,101,Yes,Unsubscribed,Churn
1610,50.0,Male,10000000.0,3382.1,5.0,11,307.46388548351223,0.0,3,5.0,105,No,Responded,Stayed
1611,18.0,Male,81772.0,1710.42,1.0,7,244.3459210150042,0.0,6,4.0,107,Yes,Ignored,Stayed
1612,26.0,Female,123391.0,15269.53,3.0,37,412.6900007944392,0.0,9,5.0,205,Yes,Responded,Churn
1613,23.0,Male,57941.0,13808.44,10.0,45,306.85433164758103,5.0,6,5.0,290,No,Unsubscribed,Stayed
1614,38.0,M,52449.0,12402.89,10.0,36,344.52465639899685,4.0,7,5.0,15,Yes,Unsubscribed,Stayed
1615,34.0,Female,26772.0,12645.78,11.0,42,301.09000056296344,1.0,8,4.0,354,Yes,Unsubscribed,Churn
1616,24.0,Male,146019.0,1741.85,13.0,32,54.43296499876398,1.0,6,5.0,179,Yes,Ignored,Stayed
1617,46.0,Female,51385.0,16680.42,8.0,38,438.95851239359376,3.0,9,3.0,23,No,Ignored,Stayed
1618,36.0,Male,144492.0,2810.55,3.0,47,59.79899906935096,4.0,5,3.0,315,True,Ignored,Churn
1619,28.0,Female,87560.0,5842.41,10.0,24,243.4337467710557,1.0,5,2.0,163,True,Ignored,Stayed
1620,53.0,Female,116494.0,15626.05,14.0,62,252.033073531042,9.0,7,1.5,128,Yes,Ignored,Stayed
1621,45.0,Female,70411.0,4395.24,6.0,29,151.55993390767793,5.0,2,3.0,350,Yes,Unsubscribed,Stayed
1622,54.0,F,138446.0,14914.73,14.0,39,382.4289991117677,3.0,7,1.5,94,No,Ignored,Stayed
1623,69.0,Male,121448.0,3105.2,4.0,20,155.25999080444768,1.0,5,4.0,39,Yes,Ignored,Stayed
1624,57.0,Male,144345.0,6734.4,12.0,26,259.0153244394867,5.0,9,4.0,142,No,Ignored,Stayed
1625,32.0,Male,98586.0,5195.63,2.0,21,247.411180406923,3.0,2,4.0,84,Y,Ignored,Stayed
1626,45.0,Female,92682.0,16978.66,1.0,35,485.10457379950384,3.0,1,3.0,279,No,Ignored,Stayed
1627,18.0,Female,80645.0,16509.78,14.0,72,229.302547576918,13.5,8,3.0,88,Y,Ignored,Stayed
1628,37.0,Female,133197.0,12835.49,9.0,52,246.8364094610507,4.0,6,1.5,8,Yes,Ignored,Stayed
1629,28.0,Male,64813.0,5568.05,4.0,26,214.1557109369165,1.0,2,4.0,111,Yes,Ignored,Stayed
1630,28.0,Male,120434.0,8748.21,9.0,47,186.1320800789157,4.0,6,3.0,20,True,Ignored,Churn
1631,63.0,Male,97199.0,1788.62,9.0,31,57.69739654054337,2.0,3,3.0,100,No,Unsubscribed,Stayed
1632,51.0,Female,127116.0,29456.83875,11.0,66,492.4745498307398,0.0,7,2.0,128,No,Ignored,Stayed
1633,56.0,Female,71805.0,20022.64,12.0,72,278.0922217236663,3.0,8,4.0,281,Yes,Ignored,Stayed
1634,37.0,Male,93058.0,1190.55,4.0,40,29.76371930344527,0.0,0,4.0,328,No,Ignored,Stayed
1635,35.0,Female,86945.0,29456.83875,14.0,74,451.81399489871126,9.0,8,5.0,346,Yes,Ignored,Stayed
1636,18.0,Male,97198.0,3623.64,3.0,14,258.8317200265884,2.0,9,2.0,328,True,Ignored,Churn
1637,19.0,Female,82175.0,15000.36,1.0,51,294.12471796856704,6.0,6,3.0,207,Yes,Ignored,Churn
1638,40.0,Female,85546.0,7423.97,11.0,44,168.72661604157437,8.0,8,5.0,28,Yes,Ignored,Stayed
1639,53.0,Female,57606.0,195.2,1.0,8,24.399464088231912,0.0,6,4.0,276,Yes,Ignored,Stayed
1640,32.0,Female,106268.0,15361.92,7.0,42,365.7600171996767,6.0,2,4.0,213,Yes,Unsubscribed,Stayed
1641,42.0,Female,118750.0,18238.26,13.0,66,276.3373343382352,7.0,2,4.0,222,No,Ignored,Stayed
1642,33.0,Male,88049.0,11439.22,7.0,40,285.98055841197163,6.0,6,4.0,234,Y,Ignored,Stayed
1643,52.0,Female,80180.0,19661.24,4.0,42,468.1247089766008,2.0,7,5.0,353,True,Ignored,Stayed
1644,51.0,Male,36865.0,12633.39,14.0,47,268.7954830591152,5.0,3,3.0,354,Yes,Responded,Stayed
1645,70.0,F,89306.0,3794.95,6.0,26,145.95971921418294,4.0,2,3.0,219,Yes,Ignored,Stayed
1646,22.0,Female,10000000.0,15641.51,12.0,60,260.6919073749972,0.0,3,4.0,61,Yes,Ignored,Stayed
1647,20.0,Male,49381.0,8084.93,10.0,28,288.747455285977,0.0,1,4.0,189,No,Responded,Stayed
1648,38.0,Male,110382.0,25634.19,8.0,54,474.7073116337418,7.0,9,5.0,102,Yes,Unsubscribed,Churn
1649,31.0,F,10000000.0,17222.22,7.0,38,453.2162636665162,6.0,7,5.0,169,No,Ignored,Stayed
1650,18.0,Female,10000000.0,4536.3,9.0,33,137.46348657137645,2.0,9,5.0,280,No,Ignored,Stayed
1651,51.0,Male,130182.0,9556.09,12.0,34,281.06140215733643,6.0,8,4.0,270,No,Ignored,Stayed
1652,18.0,Female,10000000.0,5010.1,4.0,32,156.5657406763732,5.0,6,5.0,282,Yes,Ignored,Stayed
1653,20.0,Male,10000000.0,29456.83875,10.0,68,463.9889351528167,8.0,5,5.0,198,Yes,Responded,Churn
1654,64.0,Male,45457.0,5145.95,4.0,22,233.9066243946377,1.0,4,2.0,288,No,Ignored,Stayed
1655,34.0,Male,118560.0,16480.5,1.0,49,336.33664692752063,8.0,9,2.0,357,Yes,Ignored,Stayed
1656,50.0,Male,89687.0,5134.35,1.0,14,366.73928366374327,1.0,8,1.5,257,True,Unsubscribed,Churn
1657,18.0,Female,54743.0,7289.2,1.0,48,151.85841574742895,0.0,0,1.5,131,No,Ignored,Stayed
1658,36.0,Male,86729.0,2641.07,1.0,18,146.72616611450866,3.0,5,4.0,192,Yes,Ignored,Stayed
1659,18.0,Female,93309.0,12426.45,3.0,33,376.5590127035313,4.0,9,3.0,12,Yes,Ignored,Stayed
1660,82.0,Female,148180.0,29456.83875,13.0,72,496.5300735261122,6.0,3,3.0,247,No,Ignored,Stayed
1661,32.0,Male,68458.0,15017.71,14.0,63,238.37637288415985,5.0,4,4.0,115,Yes,Ignored,Churn
1662,55.0,Male,110068.0,19365.83,10.0,56,345.8183466849176,0.0,9,2.0,58,Yes,Ignored,Stayed
1663,21.0,Female,33908.0,10429.38,13.0,35,297.9823059368236,4.0,1,4.0,72,Yes,Ignored,Churn
1664,33.0,Male,141026.0,12407.79,14.0,41,302.62892967498715,8.0,2,4.0,104,No,Responded,Stayed
1665,18.0,Female,44074.0,2987.41,1.0,9,331.934682417236,3.0,4,1.5,275,Yes,Ignored,Stayed
1666,52.0,F,51568.0,11521.54,12.0,47,245.13922239966217,4.0,3,4.0,259,No,Ignored,Stayed
1667,18.0,Male,22580.0,9455.31,3.0,27,350.1968438985557,3.0,3,3.0,113,Yes,Responded,Churn
1668,18.0,Female,132121.0,7644.87,12.0,28,273.03122318012703,3.0,2,1.5,184,Y,Ignored,Churn
1669,59.0,woman,60002.0,3747.27,5.0,29,129.2162609295024,0.0,3,2.0,346,Yes,Ignored,Stayed
1670,35.0,Male,24482.0,13478.19,7.0,35,385.0911590672296,3.0,4,5.0,223,Yes,Ignored,Stayed
1671,54.0,Non-Binary,42331.0,3368.0,3.0,7,481.1430808015123,1.0,2,5.0,278,Yes,Unsubscribed,Stayed
1672,44.0,woman,106348.0,25652.08,6.0,61,420.5259775547563,2.0,5,4.0,161,No,Ignored,Stayed
1673,18.0,Female,10000000.0,7311.41,8.0,26,281.20791150886487,4.0,2,1.5,52,Yes,Ignored,Stayed
1674,44.0,M,63744.0,15181.54,2.0,37,410.3119944146308,7.0,2,5.0,327,True,Ignored,Stayed
1675,56.0,Male,37158.0,3053.39,1.0,7,436.19839863604335,0.0,7,4.0,132,No,Ignored,Churn
1676,43.0,Female,142649.0,850.41,1.0,6,141.7355012665108,3.0,9,4.0,200,No,Unsubscribed,Churn
1677,43.0,Female,136211.0,12134.82,10.0,32,379.21320004573744,0.0,2,4.0,218,Yes,Ignored,Stayed
1678,26.0,Male,77730.0,5606.98,2.0,37,151.5399630580524,0.0,1,3.0,127,Yes,Responded,Churn
1679,31.0,Male,47007.0,3427.74,4.0,16,214.23379599130408,0.0,8,2.0,258,No,Ignored,Stayed
1680,18.0,Non-Binary,88112.0,6920.82,12.0,49,141.2412832086676,3.0,2,2.0,338,Yes,Ignored,Stayed
1681,27.0,Male,122572.0,8860.24,4.0,30,295.3413718125957,5.0,2,4.0,71,No,Ignored,Stayed
1682,71.0,Female,68671.0,20827.15,9.0,56,371.913451091161,3.0,2,5.0,184,Yes,Responded,Churn
1683,44.0,Female,93551.0,18834.97,11.0,55,342.45404972233564,4.0,5,1.5,283,Yes,Ignored,Stayed
1684,21.0,Female,70298.0,699.87,1.0,3,233.2890541267976,0.0,8,5.0,80,No,Ignored,Stayed
1685,25.0,Female,74816.0,4738.33,2.0,43,110.19372262323992,5.0,8,3.0,235,Yes,Responded,Stayed
1686,47.0,F,10000000.0,6432.72,4.0,37,173.85736006711787,0.0,4,5.0,345,Yes,Ignored,Churn
1687,27.0,F,74711.0,7636.48,12.0,33,231.40859391490213,1.0,6,4.0,173,No,Ignored,Stayed
1688,59.0,Female,121398.0,3087.63,7.0,44,70.17338618033322,6.0,5,4.0,333,Yes,Ignored,Stayed
1689,47.0,Female,105603.0,3839.13,1.0,11,349.0114507382199,1.0,4,5.0,171,No,Responded,Stayed
1690,26.0,Female,75244.0,21995.67,13.0,67,328.2935184834152,6.0,6,4.0,69,Yes,Ignored,Stayed
1691,35.0,Female,105279.0,29456.83875,13.0,73,443.761515525478,10.0,1,4.0,154,No,Ignored,Stayed
1692,57.0,Male,25607.0,2469.06,3.0,9,274.3403002487389,0.0,7,4.0,30,No,Responded,Stayed
1693,53.0,Male,27032.0,2741.69,3.0,9,304.63267892263707,0.0,0,4.0,115,True,Responded,Stayed
1694,32.0,Female,61476.0,7907.17,5.0,24,329.46558914327244,3.0,6,1.5,175,Yes,Ignored,Churn
1695,35.0,Male,105805.0,1204.29,6.0,22,54.7406687331788,4.0,6,3.0,218,Yes,Ignored,Churn
1696,30.0,Male,66336.0,18199.42,8.0,48,379.154626966832,1.0,7,1.5,183,Yes,Unsubscribed,Stayed
1697,22.0,Male,107897.0,8796.22,21.5,20,439.8107813615196,4.0,4,4.0,28,True,Ignored,Stayed
1698,41.0,Male,65278.0,9655.01,8.0,48,201.1460599878926,1.0,8,1.5,189,Yes,Ignored,Churn
1699,28.0,Male,$78784.0,9621.27,10.0,66,145.7768021632998,3.0,1,4.0,116,True,Ignored,Stayed
1700,45.0,Female,117276.0,7996.41,9.0,25,319.85632131517184,3.0,6,4.0,269,No,Ignored,Stayed
1701,27.0,Male,89110.0,12584.07,10.0,39,322.6684324859544,5.0,2,4.0,138,True,Ignored,Stayed
